seed,mse,equacao
39,99.00737986890692,(sqrt(X3/X2)*cos(X1 - X2)/sin(log(X1)) + log((-X0 + X3 + sin(cos(0.901*cos(sin((sin(X3*tan(sqrt(X4))/X2) - sqrt(cos(tan(X1)/sqrt(sqrt(sqrt(X3/X2)/sin(cos(sin(log(X0)))))*(log(cos(0.901*cos(sin((sin(X3*tan(sqrt(X4))/X2) - sqrt(cos(tan(X1)/sqrt(sqrt(sqrt(X3/X2)/sin(log(X1)))*(log(cos(log(tan(X1)))) + sin(X3) - tan(X2) - 0.455/X3)/X2))))*tan(sqrt(X1)))))) + sin(X3) - tan(X2) - 0.455/X3)/X2))))*tan(sqrt(X1)))))))*(-2*X3 - sin(sin(sqrt(X3/X2)*(sqrt(X3/X2) + 0.772905197535436)/sin(log(X1)))) + cos(tan(X1)/sqrt(sqrt(cos(0.901*cos(X2 + tan(sin(sqrt(X0))*tan(X1)**(1/4))))/sin(log(sqrt(-sin(0.257598880172766 - I*pi)*cos(sin(log(X0)))))))*(-X2*sin(0.257598880172766 - I*pi)*cos(sin(log(X0))) + sin(X3) - 0.455/X3)/tan(cos(-X2 + log((-X3*X4*cos(X2) + sqrt(log(X4/X3)))*(-sqrt(X1) - X1 + X3*X4*cos(X2) + 0.261163936147792))*cos(X4) + 0.772905197535436) + tan(X1/(-X1 + X3))))) + cos(sqrt(X0) + X0 - X3 - sin(cos(0.901*sin(sqrt(X0))*tan(X1)**(1/4)))) + tan(X2))) + sin(sin(0.257598880172766 - I*pi)*cos(sin(X2))))*log(sqrt(-sin(0.257598880172766 - I*pi)*cos(sin(0.257598880172766 - I*pi)*cos(sin(X2)))))
865,50.84384687903401,-2**(1/4)*(X3*(X0 - sqrt(X3)))**(1/4) + sqrt(sqrt(2)*sqrt(-X0/2 + sqrt(X3)/2 + X3 + sqrt(sqrt(2)*sqrt(sqrt(X3)*(X0 - sqrt(X3))) - 2*tan(1.62964061975162 - I*pi))/2 - 0.269599938881224 + tan(1)/2) + log(X3) + sin(sin(sqrt(X4 + (X3 + (X3 - log(X2) - 0.795)/(2*sqrt(X3) + sqrt(cos(X0)) - 0.201199877762449 - tan(1.62964061975162 - I*pi)) - log(log(log(X3))))*tan(sqrt(X0 - (X0 - sqrt(X3))*log(X3) + log(X3)) - sin(tan(sin(X3))) + cos(log(X4)) - 1.62964061975162 + I*pi)/sqrt(X3**2)))) + sqrt(tan(tan(2*X3*(X0 - sqrt(X3))))) - 1)
179,247.39161619050623,-(X0*(2*X3 - 0.325) - X3*X4)**(1/8) - 6.89620748871693*cos(X0)*tan(cos(X3*sqrt(-X3*X4 + 0.056)/(2*X2 - X3))) + 6.89620748871693*sqrt(cos(cos(-X4*(X0 - X3) + (-sqrt(2)*sqrt(X2*(-0.378336440719912 + I*pi)/sqrt(X3)) + 0.056)**(1/8) + (-X2*X4 - cos(X0) + cos((-X3*X4*cos(X0) + sqrt(cos(sin(log(X1 + log(sqrt(cos(cos(cos(X2/((X1 - X2)*log(sqrt(cos(cos(sin(cos((X3 - 0.325)/log(X0))) + cos(cos(cos(X2/((X1 - X2)*cos(cos(sqrt(2)*sqrt(X2*(-0.378336440719912 + I*pi)/sqrt(X3)) + cos(cos(cos(log(cos(cos(-X0 + cos(X2*X4 + cos(X2/((X1 - X2)*(X3 - 0.325))) - cos(cos(cos(X2*(log((-0.378336440719912 + I*pi)/sqrt(X3)) + sin(X3))/sqrt(-X3*X4 + 0.056)))) - 0.056) + 1.79078440743762)))))))))))) - 0.958813863094525 - (0.125 + 0.907455886367183*I)/sin(cos(log(X1 + 0.133 + log(-0.378336440719912 + I*pi)))))))))))/log(X0))/(sqrt(cos(2.53830742651512/log(X0))/sqrt((2*X1 + 0.265)/(sin(cos(X0)) + tan(log(cos(cos(sqrt(X0)))))))) + sin(sin(X0)*cos(sqrt(2)*sqrt(X2*log(sqrt(cos((X0*X1 - X3*X4)**(1/8))) - 0.925*(X1 - X2)/X2)))) - tan(X1**(1/4))**(1/4)))) + 0.133)))))*cos(2.53830742651512/log(X0)) + 6.89620748871693*tan(cos(cos(sqrt(2)*sqrt(X2*(-0.378336440719912 + I*pi)/sqrt(X3)) + cos(cos(cos(log(cos(cos(X0 + sin(sin(log(2**(1/4)*X2**(1/4) + log(sqrt((2*X2 - X3)/(X2*X4 + sin(log(X2)) - 0.145007237911001)))))) - cos(X0*(X3 + X4) + X2*X4 - X3*X4 - 0.056) - 0.984955493904489)))))))))) + 0.907455886367183*I)/sin(cos(log(X1 + 0.133 + log(-0.378336440719912 + I*pi)))) - cos(cos(X0 + 0.125*X2 - cos(cos(sqrt(-sqrt(2)*sqrt((-0.378336440719912 + I*pi)/X4) + 0.056))) - 0.378336440719912 + I*pi)) + 0.958813863094525)))
360,60.85816887135318,-X0*X3 + X1/X4 + 4*X3 - sqrt(log(X3)) - log(X3) - log(2*X3) - log(X0*X3) - log(log(2*X3) + sin(X3 - log(X3) + log(X4))) - 2*log(log(X3)) - log(tan(log(X3))) + sin(X0*X3) + 2*sin(X0*X3 - X0 - X4 + 0.964) + sin(-4*X3 + X4 + sqrt(log(X3)) + log(X3) + log(X0*X3) + log(sqrt(X0*X3 - log(log(X1)))) + log(log(2*X3) + sin(X3 - log(X3) + log(X4))) - log(-X0*X3 + X1/X4 + 5*X3 - sqrt(log(X3)) - log(X3) - log(2*X3) - log(X0*X3) - log(log(2*X3) + sin(X3 - log(X3) + log(X4))) - 2*log(log(X3)) - log(tan(log(X3))) + sin(X3) + sin(X0*X3) + 2*sin(X0*X3 - X0 - X4 + 0.964) + sin(-4*X3 + X4 + sqrt(log(X3)) + log(X3) + log(X0*X3) - log(X3 - log(log(log(X3)))) + log(sqrt(X0*X3 - log(log(X1)))) + log(log(X3 + log(X3)) + sin(X3 - log(X3) + log(X4))) + log(log(X1)) - log(log(X3)) + log(tan(log(X3))) - sin(X0*X3) - cos(sin(sin(log(X3)))) - tan(X3) - tan(sin(tan(tan(X3)))) + 0.964 - (-1.4961092271271 + I*pi)/sin(X0)) + sin(cos((sqrt(X4) + log(log(2*X3)))*(X0 + sin(-X0 + sin(X0) + 0.964) - 0.964))) + tan(X3) - tan(sin(-X3 - X4 + log(X0*X3) + log(log(X3)) + 0.964)) + tan(sin(tan(tan(X3)))) - 0.964 + (-1.4961092271271 + I*pi)/sin(X0)) + log(log(X1)) - log(log(X3)) + log(tan(log(X3))) - sin(X0*X3) - sin(cos(log(2*X3) - tan(X3))) - tan(X3) - tan(sin(tan(tan(X3)))) + 0.964 - (-1.4961092271271 + I*pi)/sin(X0)) + sin(log(X3)) + sin(cos((sqrt(X4) + log(log(2*X3)))*(X0 + 2*X3 - sqrt(log(X3)) - log(X3) - log(sqrt(X0*X3 - log(2*X3 - log(X0*X3) - log(log(X3)) - 0.964))) - 0.964 + (-1.4961092271271 + I*pi)/sin(X0) + cos(X0 - 0.964)/(X0*X3)))) + cos(tan((X0 - 0.964)/sin(X3))) + tan(X3) - tan(sin(-X3 - X4 + log(X0*X3) + log(log(X3)) + 0.964)) + tan(sin(tan(tan(X3)))) - 0.964 + (-1.4961092271271 + I*pi)/sin(X0)
630,1457.374129664717,X3**2 - sin((X1**2/(X4 - 0.982) + cos(sqrt(X1)))*sin(sqrt(X1))/log(cos(sqrt(tan(tan(X3)))))) - sin(cos(X0)) + tan(sqrt(log(cos(sqrt(-sin(X0)))))) + tan(cos(X1**2/tan(tan(cos(cos(X0)/tan(X1**2)))))) + tan(tan(sqrt(cos(1.13997389731866*I*cos(tan(1.11231412959434*sqrt(-I*log((-log(cos(log(X0))) + tan(X3))/(sin(sqrt(X1)) + sin(cos(sqrt(X1)) + sqrt(sin(sin(tan(X3) + tan(tan(tan(X3))**(1/4)))))/(X4 - 0.982)) + sqrt(tan(tan(sin(X2 + 0.504197540372006))))))))/tan(sqrt(X4)))*cos(log(sin(tan(cos(1.52298909481947/tan(sqrt(X4))))))))**(1/4)/sqrt(cosh(1.13997389731866*cos(X4)*cos(sin(sqrt(X1)))) - 0.744221540263374*I))))
443,28.455799843365707,X0 - X3*(X0 - X3 + sin(X3)) - sqrt(X0 - X3 + 0.144/sqrt(X3*(sqrt(X0) - X0 + X3 - sqrt(X4/X2) - 0.962153169523981))) + log(-X3*(sqrt(X0) + X0 - X3) + sqrt(X0 - X3 + 0.144/sqrt(X3*log(log(sqrt(sin(X3)))))) - log(log(X3)) - 0.962153169523981) - log(log(X3)) + sin(sqrt(log(sqrt(X3*(X0 - X3 + sqrt(sin(X3)))) - sqrt(X0 - X3 + 0.144/(X3*cos(sin(0.427*X3)))) + sqrt(-4.37532911322616 + I*pi)))) - 1 - log(log(sqrt(-4.37532911322616 + I*pi)))
630,1457.374129664717,X3**2 - sin((X1**2/(X4 - 0.982) + cos(sqrt(X1)))*sin(sqrt(X1))/log(cos(sqrt(tan(tan(X3)))))) - sin(cos(X0)) + tan(sqrt(log(cos(sqrt(-sin(X0)))))) + tan(cos(X1**2/tan(tan(cos(cos(X0)/tan(X1**2)))))) + tan(tan(sqrt(cos(1.13997389731866*I*cos(tan(1.11231412959434*sqrt(-I*log((-log(cos(log(X0))) + tan(X3))/(sin(sqrt(X1)) + sin(cos(sqrt(X1)) + sqrt(sin(sin(tan(X3) + tan(tan(tan(X3))**(1/4)))))/(X4 - 0.982)) + sqrt(tan(tan(sin(X2 + 0.504197540372006))))))))/tan(sqrt(X4)))*cos(log(sin(tan(cos(1.52298909481947/tan(sqrt(X4))))))))**(1/4)/sqrt(cosh(1.13997389731866*cos(X4)*cos(sin(sqrt(X1)))) - 0.744221540263374*I))))
853,286.1514275823576,-3.66300366300366*sqrt(log(-X0 + X3)) - 3.66300366300366*sqrt(log(log(log(tan(2*X3)) + tan(cos(sin(sin(log(X3)*sqrt(tan(sin(sin(sqrt(-X0 + X3)*sin(sin(tan(sin(sin(3.66300366300366*X0*sqrt(-X0 + X3)/log(sqrt(cos(sin(X3)))))))))/(-X2 - sqrt(log(-X0 + X3)) - sqrt(log(log(log(tan(2*X3)) + tan(cos(sin(sin(sin(X1 - X3)*sqrt(tan(sin(sin(sqrt(-X0 + X3)*sin(sin(X4 + 0.664))/(sqrt(log(-X0 + X3 + tan(cos(sin(sin(0.94954950997296*sqrt(tan(sin(cos(sin(1.95192822138088 - I*pi))))))))))) + sqrt(log(sqrt(log(-X0 + X3)))) + log(tan(sin(cos(X3)))) - log(tan(cos(log(log(cos((X2 + X3 + sqrt(X4) - sqrt(tan(sin(sin(3.66300366300366*X0*sqrt(-X0 + X3)/log(sqrt(cos(sin(X3)))))))))*sqrt(log(X0)))))))) - sqrt(cos(log(X4))) - 3.66300366300366*cos(cos(tan(log(X4**2)))) + 0.94954950997296 + cos(sin(1.95192822138088 - I*pi)))))))/(X1 + X4)))))))) - log(sin(log(X3))) - log(tan(cos(log(log(cos((X2 + X3 + sqrt(X4) - sqrt(tan(sin(sin(3.66300366300366*X0*sqrt(-X0 + X3)/log(sqrt(cos(sin(X3)))))))))*sqrt(log(X0)))))))) - sqrt(cos(log(X4))) - 3.66300366300366*cos(cos(tan(log((-X0 + X3)**(1/4))))) + sqrt(tan(X0)) + sqrt(tan(tan(sin(log(X3))))) + cos(sin(1.95192822138088 - I*pi)))))))))))))) - 3.66300366300366*log(sin(log(X3))) + 3.66300366300366*sqrt(tan(tan(sin(log(X3)))))
691,24.5791020919945,
484,82.56552580918147,-2*X0*X3 + sqrt(X3) - 2*log(-0.788274670002347*X3**(3/2)) + cos(X4 - sqrt(X4 - log(-0.788274670002347*X3**(3/2)) + cos(cos(cos(sqrt(log(X1)))*tan(X0))))/tan(X0)) - tan(sqrt(X3)) - tan(sin(1 + X3/X2)) + X3/X2
108,32.23939737939414,-sqrt(X0*X3 - X3**2) + sqrt(-X0*X3 - sqrt(X0*X3 + sqrt(-X3**2 + sqrt(X0*X3 - (-0.458*X3 + sin(X3**2) - cos(X1))*cos(tan(sqrt(sin(tan(cos(0.188*X3))))))) - sin(X2) + cos(sin(X2)) + tan(log(X1) + cos(X1) + 0.806256440568415)) - 2*cos(X1)) - sqrt(-X3**2 + sqrt(2*X0*X3 - 2*X3**2 + sin(log(cos(sqrt(log(cos(X1)))))) - cos(log(tan(cos(cos(X3 + tan(sqrt(sin(tan(cos(0.188*X3)))))))))) + cos(sin(X2))) - sqrt(-X0*X3 + X3**2 + X3 - log(tan(-sin(log(cos(X1))) + sin(tan(cos(0.188*X3))) + cos(X1) + 0.806256440568415)) - sin(sin(log(cos(X1)))) - cos(X1 + X3)) + sin(log(cos(X1))) + cos(sin(X2)) + tan((sqrt(X3 - log(tan(X0*X3 - sin(log(cos(X1))) + cos(X1) + 0.806256440568415)) - sin(log(cos(X1))) - cos(X1 + X3)) - sin(sin(X2)))*cos(log(X3 - sin(log(cos(X1))) - tan(tan(sqrt(sin(cos(log(tan(log(cos(X1))))))))))))) + cos(X1) + cos(log(tan(X3*tan(log(X1))/cos(sin(X0)))))) - sin(log(cos(X1))) + cos(log(tan(cos(X1*X4 + X3)))) - tan(0.922074243202325*tan(sqrt(sin(tan(cos(0.188*X3))))))
576,37.45935453450144,-X0*X3 - X3*(-X3 + cos(sqrt(cos(X0*X3) + tan(cos(cos(X1)))))) - 0.124*log(X0*X3 + sqrt(sqrt(X3)*(X3*(-X3 + cos(0.622332977288478*sqrt(I))) - X3)) + log(X0*X3 + X0*sqrt(X0*(sin(cos(tan(X0*X3))) + cos(sqrt(X3))) + sqrt(X3)) + X3*(-X3 + cos(log(2*X0*X3 + X3*(0.124 - X3) + X3*(-X3 + cos(sqrt(sin(X0 + X3 - cos(tan(cos(sqrt(X3))))))))))) + X3*(-X3 + sin(cos(X1/X0)) + cos(0.27049724769768 - I*pi)))) + 0.124*sqrt(-0.27049724769768 + I*pi)
284,1466.3680263529798,(0.490793279682533 - cos(X4*log((-X2*X3 + 0.490793279682533)*sin(sin(X1)))))*log(sqrt(log(X3)))/sin(X0) - log(log(0.999*log((-X2*X3 + 0.490793279682533)*sin(sin(X1)) + log(sqrt(log(X3))))*sqrt(cos(cos(log(X4)))) + log(sqrt(log(X0*X3))))*sqrt(cos(sin(cos(sin(sqrt(X3) - (0.490793279682533 - cos(0.999*X4))*log(sqrt(log(X3)))/sin(X0) + log(log(0.999*log((-X2*X3 + 0.490793279682533)*sin(sin(X1)) + log(sqrt(log(X3))))*sqrt(cos(sin(cos(sin(tan(sin(sqrt(cos(sin((0.490793279682533 - cos(0.999*X4))*log(X0)*tan(X2)/sin(X0)))))/sin(X0)))))*cos(cos(log(X4))))) + log(sqrt(log(X0*X3))))*sqrt(cos(sin(cos(sin(tan(log(-(-sqrt(log(X0*X4)) - log(log(X3) + log(sqrt(log(X2*X3)))) + sin(sqrt(X3)) + sin(log(X3)))*tan(X2*X3 - 0.490793279682533))*sin(X1)*tan(sin(X0 - X2))/log(sqrt(log(X3)))))))*cos(cos(log(X4))))) + log(sqrt(log(X0*X3)))) + log((0.490793279682533 - cos(sqrt(X3)))*log(X0)*tan(X2)/sin(X0) + log(sqrt(log(X3)))) + sin(log(0.998001*log((-X2*X3 + 0.490793279682533)*sin(sin(X1)) + log(sqrt(log(X3))))**2*sqrt(cos(0.515116450800481*cos(cos((0.490793279682533 - cos(0.999*X4))*log(X0))))) + log(sqrt(log(X1*log((-sqrt(log(X3)) - log(cos(log(X4))) + sin(sqrt(X3)) + sin(log(X0)*tan(sin(sin(X2)))))*tan(X3))*tan(sin(X0 - X2))/log(sqrt(sin(X0 - X2))))))) + log((0.490793279682533 - cos(0.999*X4))*log(X0)*tan(X2)/sin(X0) + log(sqrt(log(X3)))) - sin(X3) - 0.644650789879412))))*cos(cos(log(X4))))) + log(sqrt(log(X0*X3)))) - log((0.490793279682533 - cos(0.999*X4))*(0.490793279682533 - cos(log(0.093*X4)*sin(cos((0.490793279682533 - cos(0.999*X4))*log(X0)*sin(tan(X2))))*tan(X3)))*log(X0)*log(sqrt(log(X3)))/sin(X0)**2 + log(sqrt(log(X3)))) - sin(log(0.999*log(X0*X4 + log(sqrt(log(X3))))*sqrt(cos(sin(cos(sin(tan(log((-0.999*X4 - log(X3*log(sqrt(log(X3))) + log(sqrt(log(X2*X3)))) + sin(sqrt(X3)) + sin(log(X3)))*tan(X3))*sin(X1)*tan(sin(X0 - X2))/log(sqrt(log(X3)))))))*cos(cos(log(X4))))) + log(sqrt(log(X2*X3)))) + log(0.999*X4*(0.490793279682533 - cos(0.999*X4))*log(X0)/sin(X0) + log(sqrt(log(X3)))) - sin(X3) - 0.644650789879412) - cos(sin(cos(sin(tan(sin(sqrt(cos(sin(tan(log(sin(sin(X0))*tan(X3))*log(0.635639857461939*X3*sin(sin(cos(sin(X3)))) + log(sqrt(log(X3))))*tan(sin(X0 - X2))/log(sqrt(log(X3))))))))/sin(X0)))))*cos(cos(log(X4))))
546,2288661.9162450857,1.13570111710896*X3**(3/2) + 0.677236383689971*X3 - sqrt(X0/X3 + 0.999863859554087*sqrt(X3)*(X0 + 0.774) - sqrt((sqrt(X2*X3*sqrt(sqrt(X3)*sin(X0/X3 + sin(1) - 1.47658930335584*(X3*X4 - X3)/sqrt(X3))*cos(tan(sqrt(-X3 + X4)))*tan((sqrt(X2*X3*sqrt(sqrt(X3)*sin(X0/X3 + sin(1) - 1.47658930335584*(X3*X4 - X3)/sqrt(X3))*cos(tan(sqrt(-X3 + X4)))*tan(cos(X1 + X3)) + (X0 + 0.774)*(0.999727737642395*X1 + 0.999727737642395*X3) - 0.235871506103128*I)) - 0.677236383689971)*sin(tan(X2) - tan(X3)/sqrt(X4))) - 0.56812288838774*sqrt(-sin(sqrt(sqrt(X3)*sin(X0/X3 + sin(1) - 1.47658930335584*(X3*X4 - X3)/sqrt(X3))*cos(tan(sqrt(-X3 + X4)))*tan(cos(X1 + X3))) - 0.744)) + (X0 + 0.774)*(0.999727737642395*X1 + 0.999727737642395*X3))) - 0.677236383689971)*sin(tan(X2) - tan(X3)/sqrt(X4)))) + tan(0.999931927460108*X3**(1/4)) + tan(sqrt(sqrt(X3)*sin(X0/X3 + sin(1) - 1.47658930335584*(X3*X4 - X3)/sqrt(X3))*cos(tan(sqrt(-X3 + X4)))*tan(cos(X1 + X3)))) + 0.677236383689971
793,73.72153916034152,0.938616002420585*sqrt(-sqrt((X0 - X3)/X3))/cos(tan(cos(tan(sin(cos(cos(sin(sin(tan(zoo*cos(tan(cos(sin(0.938616002420585*sqrt(-sin(sin(0.287206*log(tan(cos(sqrt(-cos(X4) - 0.959096704368112 + 0.535916038200015/log(-sin(-X0 + X3 + (-X1 + X4)*sin(cos(X3)))))))))) - cos(X4)*tan(0.295372507303432*sqrt(X3)))/cos(tan(cos(sin(sin((-cos(1) + 0.535916038200015/log(sin(X1)))/X3))))) - tan(sqrt(X3)*cos(tan(cos(sin(sin(sqrt(X3))))))))))))))))/X3))))) + sin(log(0.869482604771366*sqrt(X3)*sin(sqrt(X3)))*sin((-cos(X4) - cos(sin(sin(sqrt(X0)/X3))) + 0.535916038200015/log(sin(X0 - X3)))**(1/4))) - tan(cos(tan(sin(log(-0.881*sqrt(X3)*sin((X0 - X3)/X3))*cos(tan(sqrt(-cos(X4) - 0.959096704368112 + 0.535916038200015/log(cos(sin(sin(0.295372507303432/X3)))))))))))
685,21.13336974349692,-1.58936901801478*X0*(X3 + 0.755) + 0.917*X0 + X3 + (X3 + 0.755)*log(X3) - (-sqrt(X3) - (X3 + 0.755)*log(X3) + sin(X3))**(1/4) + sqrt(0.917*X0 + sqrt(X3) + (X3 + 0.755)*log(X3) - cos((-sqrt(X3) - (X3 + 0.755)*log(X3) + sin(1.31652073521607*sqrt(0.576958522285397*(X3 + 0.755)*log(X3) - (0.917*X0 + (X3 + 0.755)*log(X3) - cos(0.98254845727413*sqrt(I/X3)))**(1/4) + cos(X1) + 0.576958522285397*tan(sqrt(0.414484 - sin(X4 - 0.448))))))**(1/4))) - cos(sqrt(log(X3))) - 1.95941633039039
140,420.4626878708775,(X3 + X4)*(0.927*X3 - sin(tan(17.2413793103448*X2*cos((0.927*X3 + sin(X2*(X3 + X4)*(-log(X4/X1) + sin(X4))/sqrt(log(tan(X2))) + cos(X2))/sqrt(0.927*X3 + sin(tan(0.911590375564845*(0.966436754267966 + 0.933256287453521/sin(log(X0)*sin(X1)*sin(X4)/X4) - (X0 - X4)*sin(X1**2*log(X0))/X1)*log(X0*X2)*sin(X4)*cos(sqrt(-sin(log(X2)*cos(tan(tan(sqrt((X0 - X4)*log(X1))))) - cos((0.927*X3 + sin(X0 + X4 + cos(X2))/sqrt(X2*(-log(X4/X1) + sin(X4))/sqrt(log(tan(X2)))))*cos(17.2413793103448*X2)*cos(sin(X0 - X4) + sin(X0 + X4))))))*tan(tan(sqrt(log(X1)*sin(X4))))))))*cos(17.2413793103448*X2)*cos(sin(X0 - X4) + sin(X0 + X4))))) - sin(tan(17.2413793103448*X2*cos((0.927*X3 + sin(X0 + X4 + cos(X2))/sqrt(0.927*X3 + sin(tan(0.911590375564845*(X1*X2/sin(log(X0)*sin(X1)*sin(X4)/X4) + 0.927*X3 + sin(X1 + tan(log(X1))) - (log(log(log(X2))) + cos(0.728*sin(sin(X4))))*sin(X1**2*log(X0))/X1)*log(X1)*sin(X4)*cos(sqrt(-sin(sin(sqrt(X1 - X3 - 0.012))*cos(tan(tan(sqrt((sqrt(X1*X2) + sin((log(X3 + X4) + log(cos(17.2413793103448*X2)) + sin(cos(cos(17.2413793103448*X2)/(X0*X2)**(1/4)))/X3)*cos(17.2413793103448*X2)))*log(X1))))) - cos(log(X3 + X4)))))*tan(tan(sqrt(log(X1)*sin(X4))))))))*cos(17.2413793103448*X2)*cos(sin(X0 - X4) + sin(X0 + X4))))))
492,1249.0103247176928,-X0*X3 + X2*sqrt(X3)/(-sqrt(X2) + (-sqrt(X2)*log(X0 - 0.885) + 0.949210198006743*I*sin(log(X1 - 0.885)))/log(X3 - 0.097)) + X2*(-sqrt(X2) + sqrt(X3))/(-sqrt(X2) + (-sqrt(X2)*log(X0 - 0.885) + 0.804478116522155*sin(log(sin(cos(cos(cos(cos(log(log(tan(X1)) + tan(0.422*X2)) - tan(sin(X4))))))))))/log(X3 - 0.097)) + X3/(-X2*cos(cos(X2)) + sqrt(X3)) + sqrt(X2*cos(X2*sqrt(X3)/(-sqrt(X2) + (-sqrt(X2)*log(X1 - 0.885) + 0.949210198006743*I*sin(2*X1))/log(log(tan(X2*cos(sqrt(X1**2) + sqrt(cos(cos(0.474341649025257*X2 - 0.474341649025257*X4))) + log(X2*X4/cos(X2) + sin(log(X1 - 0.885))/tan(X2) + tan(sin(cos(cos(cos(X1**2) + tan(X3)/(X2*cos(cos(X2))/(-sqrt(X2) + sqrt(X3)) + sqrt(X1**2)))))))/(-sqrt(X2) + (-sqrt(X2)*(X2 + X3) + 0.949210198006743*I*sin(2*X1))/log(X3 - 0.097)))/(-sqrt(X2) + sqrt(X3)) + 1.50208810987486*sqrt(-0.443209625036494*X0*X3 + 0.443209625036494*X2*sqrt(X3)/(-sqrt(X2) + (-sqrt(X2)*log(X0 - 0.885) + 0.949210198006743*I*sin(log(X1 - 0.885)))/log(X3 - 0.097)) + 0.443209625036494*X3/(-X2*cos(cos(X2)) + sqrt(X3)) + 0.443209625036494*log(sqrt(cos(cos(X2*sqrt(X3)/(-sqrt(X2) + cos(X3 - 0.097)/log(sin(2*X1) - 0.097)) - sqrt(X3) + sqrt(X1**2))))) + 0.443209625036494*sin(sqrt(X1**2) + cos(sqrt(X3) - cos(sin(cos(sin(log(X2 + sqrt(X1**2) + tan(X2 + X4)))*sin(cos(cos(X2*sqrt(X3))))))*cos(tan(cos(cos(cos(cos((X2 + X3)*tan(X2) - log(X2) + 0.824)))))))) + tan(sqrt(cos(X2*(sqrt(X3) - cos(X2 + X3)))))) + 1))))) + sqrt(X1**2) + sqrt(cos(cos(X2*sqrt(X3)))))/(-sqrt(X2) + sqrt(X3)) + sqrt(X1**2)) + sin(X2**(1/4) + cos(sqrt(X3) - cos(sin(cos(sin(log(X2*cos(cos(X2))/(-sqrt(X2) + sqrt(X3)) + sqrt(X1**2) + tan(X2 + X4)))*sin(cos(cos(X2*sqrt(X3))))))*cos(log(X0 - 0.885)))) + tan(sqrt(cos(X2*(sqrt(X3) - cos(X2 + X3)))))) + 3.02310250628197
114,601.7830348951121,X3*X4 - sqrt(sqrt(X1)*(X4 + 0.743) + cos(X3) + 0.436765557184561) - log(-cos(cos(cos(X3))**(1/4)) + sin(X3)/(-X2 + X3 + sin(X3))) - log(X2 + X3 + (X0 + sin(X3 + sin((X3*(X4 + 0.743) - 1.36899427794654*sin(sqrt(X3)) + cos(cos(cos(X3))**(1/4)) - X4/X2)*log(X0*X2)*log(-X2 + X3))) + cos(sqrt(X4)))*(log(-X2 + X3) - 0.730463243060427 + sin(X3)/(log(X3 - cos(cos(X3))) + 0.261042994896065 + I*pi)) - sin(sqrt(X3)) + cos(X2*tan(sin(X3)/sin(sqrt(X3))) + log(X3 - cos(cos(X3))) + 0.261042994896065 + I*pi) - cos(cos(cos(X1))) + tan(X2**2 - sin(X3)) + tan(1.36899427794654*sin(sqrt(X3)) + X4/X2)) + sin(sqrt(X3))
367,41.69088686185208,X3*(-2*X0 + X3 - sin(X3/(-X1 + X2) - cos(-2*X0 - sin(X3/(-X1 + X2) - cos(cos(sin(sin(X4))/(X0 - sin(sin(X0))*tan(X0 + tan(X2))/(X0*cos(X3*cos(1.39432653281715 - I*pi)/(X4*log(X0)) + 0.843/X0))))**(1/4))) + tan(X3*(-X0 + X3 + log(X3))) + tan(sin(cos(-2*X0 - sin(1.00001800027*X3 - cos(-X0 + X3 + sin(sin(sin(sin(X0))*tan(X0 + tan(X2))/cos(X3*cos(1.39432653281715 - I*pi)/(X4*log(X0)) + 0.843/X0))) + cos(tan(X3)))) + sin(sin(sin(sin(X0))*tan(X0 + log(X0)/(-X1 + X2))/cos(X0 + 0.843/X0))) + tan(sin(-sin(X4) + sin(X3*(X3 - 0.843)) + cos(X2))) + 0.843/X0))) + 0.540317452212898)) - sin(X3/sqrt(cos(1.39432653281715 - I*pi)) - cos(X0 - cos(X2)/((-sin(X4) + cos(X2))*cos(cos(X0 - X3 + log(X3) - sin(X1*(-X3 + cos(X2)) - X3/(-X1 + X2) + log(-X0 + log(X3) + 0.843/X0))))))) + 0.843/X0)
490,55.79336133517934,-X0*X3 + X3 - 1.38046014411792*(0.72463768115942*sqrt(X3) + X3)**(1/4) - log(1.04166666666667*X0*sqrt(X3) - 3.78289473684211*X3 + 1.68980647011211*sqrt(X3 + 0.38*cos(1.90567020949807*sqrt(X3 + 0.27536231884058*log(1.04166666666667*tan(0.211956361923645 - I*pi) + 1.04166666666667*(-1.26584820804402 + I*pi)/(-X0*sqrt(X3) - tan(0.211956361923645 - I*pi))))))*sqrt(tan(3.63157894736842*X3))) - (-1.26584820804402 + I*pi)/cos(2.08333333333333*X3 + 1.31859188337919 - 1.04166666666667*I*pi)
